kind,source_segment,source_offset,source_linear,target_segment,target_offset,target_linear
near_jump,0,7411,7411,0,9782,9782
near_jump,0,10648,10648,0,10653,10653
near_jump,0,10650,10650,0,10752,10752
near_jump,0,10441,10441,0,10851,10851
near_jump,0,15339,15339,0,15344,15344
near_jump,0,15341,15341,0,15350,15350
near_jump,0,15358,15358,0,15363,15363
near_jump,0,15360,15360,0,15386,15386
near_jump,0,15585,15585,0,15627,15627
near_jump,0,15616,15616,0,15621,15621
near_jump,0,15618,15618,0,15627,15627
near_jump,0,15638,15638,0,15643,15643
near_jump,0,15640,15640,0,15675,15675
near_jump,0,16066,16066,0,16071,16071
near_jump,0,16068,16068,0,16077,16077
near_jump,0,16106,16106,0,16111,16111
near_jump,0,16108,16108,0,16117,16117
near_jump,0,16128,16128,0,16133,16133
near_jump,0,16130,16130,0,16172,16172
near_jump,0,15967,15967,0,15972,15972
near_jump,0,15969,15969,0,15978,15978
near_jump,0,15890,15890,0,15895,15895
near_jump,0,15892,15892,0,15905,15905
near_jump,2065,14615,47655,2065,14620,47660
near_jump,2065,14617,47657,2065,14386,47426
near_jump,2065,14230,47270,2065,14284,47324
near_jump,2065,14251,47291,2065,14261,47301
near_jump,2065,14256,47296,2065,14261,47301
near_jump,2065,14266,47306,2065,14276,47316
near_jump,2065,14271,47311,2065,14276,47316
near_jump,2065,14348,47388,2065,14353,47393
near_jump,2065,14350,47390,2065,14174,47214
near_jump,2065,6976,40016,2065,6981,40021
near_jump,2065,6978,40018,2065,8264,41304
far_call,0,3445,3445,2065,14632,47672
far_call,0,3487,3487,2065,14632,47672
far_call,0,3523,3523,2065,14632,47672
far_call,0,3562,3562,2065,14632,47672
near_jump,0,4243,4243,0,4248,4248
near_jump,0,4245,4245,0,4257,4257
far_call,0,4615,4615,5915,6494,101134
far_call,0,4646,4646,5915,6494,101134
near_jump,0,4679,4679,0,4684,4684
near_jump,0,4681,4681,0,4593,4593
near_jump,0,4918,4918,0,4923,4923
near_jump,0,4920,4920,0,7078,7078
near_jump,0,7428,7428,0,7433,7433
near_jump,0,7430,7430,0,7687,7687
near_jump,0,10656,10656,0,10661,10661
near_jump,0,10658,10658,0,10412,10412
near_jump,0,10755,10755,0,10760,10760
near_jump,0,10757,10757,0,10276,10276
near_jump,0,10868,10868,0,10873,10873
near_jump,0,10870,10870,0,10886,10886
near_jump,0,15350,15350,0,15386,15386
near_jump,0,15375,15375,0,15380,15380
near_jump,0,15377,15377,0,15386,15386
near_jump,0,15397,15397,0,15402,15402
near_jump,0,15399,15399,0,15428,15428
near_jump,0,15664,15664,0,15669,15669
near_jump,0,15666,15666,0,15672,15672
near_jump,0,15680,15680,0,15685,15685
near_jump,0,15682,15682,0,15714,15714
near_jump,0,16077,16077,0,16117,16117
near_jump,0,16139,16139,0,16144,16144
near_jump,0,16141,16141,0,16172,16172
near_jump,0,16177,16177,0,16182,16182
near_jump,0,16179,16179,0,16209,16209
near_jump,0,15905,15905,0,15978,15978
near_jump,2065,14390,47430,2065,14395,47435
near_jump,2065,14392,47432,2065,14606,47646
near_jump,2065,14364,47404,2065,14185,47225
near_jump,2065,6984,40024,2065,8258,41298
near_jump,0,4252,4252,0,4257,4257
near_jump,0,4254,4254,0,4593,4593
near_jump,0,4261,4261,0,4266,4266
near_jump,0,4263,4263,0,4507,4507
near_jump,0,4712,4712,0,4730,4730
far_call,0,4950,4950,5915,6494,101134
far_call,0,4981,4981,5915,6494,101134
near_jump,0,4998,4998,0,5003,5003
near_jump,0,5000,5000,0,7075,7075
near_jump,0,7082,7082,0,7087,7087
near_jump,0,7084,7084,0,7309,7309
near_jump,0,7437,7437,0,7442,7442
near_jump,0,7439,7439,0,7451,7451
near_jump,0,7701,7701,0,7706,7706
near_jump,0,7703,7703,0,7973,7973
near_jump,0,10661,10661,0,10666,10666
near_jump,0,10663,10663,0,10709,10709
near_jump,0,10428,10428,0,10851,10851
near_jump,0,10760,10760,0,10765,10765
near_jump,0,10762,10762,0,10808,10808
near_jump,0,10280,10280,0,10285,10285
near_jump,0,10282,10282,0,10313,10313
near_jump,0,10877,10877,0,10882,10882
near_jump,0,10879,10879,0,10886,10886
near_jump,0,10903,10903,0,10908,10908
near_jump,0,10905,10905,0,10921,10921
near_jump,0,15414,15414,0,15419,15419
near_jump,0,15416,15416,0,15425,15425
near_jump,0,15433,15433,0,15438,15438
near_jump,0,15435,15435,0,15461,15461
near_jump,0,15672,15672,0,15714,15714
near_jump,0,15703,15703,0,15708,15708
near_jump,0,15705,15705,0,15714,15714
near_jump,0,15719,15719,0,15724,15724
near_jump,0,15721,15721,0,15747,15747
near_jump,0,16158,16158,0,16163,16163
near_jump,0,16160,16160,0,16169,16169
near_jump,0,16198,16198,0,16203,16203
near_jump,0,16200,16200,0,16209,16209
near_jump,0,16229,16229,0,16234,16234
near_jump,0,16231,16231,0,16246,16246
near_jump,2065,14399,47439,2065,14404,47444
near_jump,2065,14401,47441,2065,14606,47646
near_jump,0,4266,4266,0,4271,4271
near_jump,0,4268,4268,0,4280,4280
near_jump,0,4590,4590,0,4817,4817
near_jump,0,4736,4736,0,4741,4741
near_jump,0,4738,4738,0,4789,4789
near_jump,0,5003,5003,0,5008,5008
near_jump,0,5005,5005,0,5016,5016
near_jump,0,7075,7075,0,4909,4909
near_jump,0,7091,7091,0,7096,7096
near_jump,0,7093,7093,0,7309,7309
near_jump,0,7446,7446,0,7451,7451
near_jump,0,7448,7448,0,7687,7687
near_jump,0,7455,7455,0,7460,7460
near_jump,0,7457,7457,0,7687,7687
near_jump,0,7710,7710,0,7715,7715
near_jump,0,7712,7712,0,7973,7973
near_jump,0,7987,7987,0,7992,7992
near_jump,0,7989,7989,0,8149,8149
near_jump,0,10669,10669,0,10674,10674
near_jump,0,10671,10671,0,10490,10490
near_jump,0,10712,10712,0,10717,10717
near_jump,0,10714,10714,0,10412,10412
near_jump,0,10768,10768,0,10773,10773
near_jump,0,10770,10770,0,10380,10380
near_jump,0,10811,10811,0,10816,10816
near_jump,0,10813,10813,0,10444,10444
near_jump,0,10285,10285,0,10290,10290
near_jump,0,10287,10287,0,10300,10300
near_jump,0,10317,10317,0,10322,10322
near_jump,0,10319,10319,0,10350,10350
near_jump,0,10912,10912,0,10917,10917
near_jump,0,10914,10914,0,10921,10921
near_jump,0,10931,10931,0,10936,10936
near_jump,0,10933,10933,0,10970,10970
near_jump,0,15425,15425,0,15461,15461
near_jump,0,15450,15450,0,15455,15455
near_jump,0,15452,15452,0,15461,15461
near_jump,0,15466,15466,0,15471,15471
near_jump,0,15468,15468,0,15500,15500
near_jump,0,15736,15736,0,15741,15741
near_jump,0,15738,15738,0,15747,15747
near_jump,0,15752,15752,0,15757,15757
near_jump,0,15754,15754,0,15780,15780
near_jump,0,16169,16169,0,16209,16209
near_jump,0,16251,16251,0,16256,16256
near_jump,0,16253,16253,0,16268,16268
near_jump,2065,14413,47453,2065,14418,47458
near_jump,2065,14415,47455,2065,14606,47646
near_jump,0,4275,4275,0,4280,4280
near_jump,0,4277,4277,0,4507,4507
near_jump,0,4290,4290,0,4295,4295
near_jump,0,4292,4292,0,4300,4300
near_jump,0,5011,5011,0,5016,5016
near_jump,0,5013,5013,0,7075,7075
near_jump,0,5022,5022,0,5027,5027
near_jump,0,5024,5024,0,5185,5185
near_jump,0,7100,7100,0,7105,7105
near_jump,0,7102,7102,0,7186,7186
near_jump,0,7464,7464,0,7469,7469
near_jump,0,7466,7466,0,7502,7502
near_jump,0,7719,7719,0,7724,7724
near_jump,0,7721,7721,0,7973,7973
near_jump,0,8001,8001,0,8006,8006
near_jump,0,8003,8003,0,8014,8014
near_jump,0,8157,8157,0,8162,8162
near_jump,0,8159,8159,0,9600,9600
near_jump,0,10677,10677,0,10682,10682
near_jump,0,10679,10679,0,10412,10412
near_jump,0,10505,10505,0,10510,10510
near_jump,0,10507,10507,0,10634,10634
near_jump,0,10720,10720,0,10725,10725
near_jump,0,10722,10722,0,10393,10393
near_jump,0,10776,10776,0,10781,10781
near_jump,0,10778,10778,0,10263,10263
near_jump,0,10390,10390,0,10851,10851
near_jump,0,10819,10819,0,10824,10824
near_jump,0,10821,10821,0,10380,10380
near_jump,0,10469,10469,0,10474,10474
near_jump,0,10471,10471,0,10487,10487
near_jump,0,10295,10295,0,10300,10300
near_jump,0,10297,10297,0,10313,10313
near_jump,0,10310,10310,0,10360,10360
near_jump,0,10322,10322,0,10327,10327
near_jump,0,10324,10324,0,10337,10337
near_jump,0,10360,10360,0,10851,10851
near_jump,0,10942,10942,0,10947,10947
near_jump,0,10944,10944,0,10970,10970
near_jump,0,10980,10980,0,10985,10985
near_jump,0,10982,10982,0,11018,11018
near_jump,0,15489,15489,0,15494,15494
near_jump,0,15491,15491,0,15500,15500
near_jump,0,15505,15505,0,15510,15510
near_jump,0,15507,15507,0,15539,15539
near_jump,0,15769,15769,0,15774,15774
near_jump,0,15771,15771,0,15780,15780
near_jump,0,16285,16285,0,16290,16290
near_jump,0,16287,16287,0,16302,16302
near_jump,2065,14444,47484,2065,14555,47595
near_jump,2065,14459,47499,2065,14555,47595
near_jump,2065,14487,47527,2065,14555,47595
near_jump,2065,14502,47542,2065,14555,47595
near_jump,2065,14527,47567,2065,14555,47595
near_jump,2065,14542,47582,2065,14555,47595
near_call,2065,14594,47634,2065,15002,48042
near_jump,0,4310,4310,0,4315,4315
near_jump,0,4312,4312,0,4320,4320
near_jump,0,5032,5032,0,5037,5037
near_jump,0,5034,5034,0,5185,5185
near_jump,0,5196,5196,0,5201,5201
near_jump,0,5198,5198,0,7075,7075
near_jump,0,7183,7183,0,7197,7197
near_jump,0,7208,7208,0,7213,7213
near_jump,0,7210,7210,0,7309,7309
near_jump,0,7512,7512,0,7517,7517
near_jump,0,7514,7514,0,7568,7568
near_jump,0,7730,7730,0,7735,7735
near_jump,0,7732,7732,0,7890,7890
near_jump,0,8009,8009,0,8014,8014
near_jump,0,8011,8011,0,8149,8149
near_jump,0,8023,8023,0,8028,8028
near_jump,0,8025,8025,0,8040,8040
near_jump,0,8166,8166,0,8171,8171
near_jump,0,8168,8168,0,9600,9600
near_jump,0,9605,9605,0,9610,9610
near_jump,0,9607,9607,0,9782,9782
near_jump,0,10685,10685,0,10690,10690
near_jump,0,10687,10687,0,10363,10363
near_jump,0,10516,10516,0,10521,10521
near_jump,0,10518,10518,0,10634,10634
near_jump,0,10634,10634,0,10851,10851
near_jump,0,10728,10728,0,10733,10733
near_jump,0,10730,10730,0,10393,10393
